Frame,Agent_Type,Agent_ID,X,Y
19,Sheep,8,176.29740414606115,79.96055788566767
19,Sheep,9,168.68116796381145,68.53945820112136
19,Sheep,10,172.5772778523915,66.19250351967109
19,Sheep,11,164.81075913610564,75.11152425684362
19,Sheep,12,161.96602511389602,74.19033757183207
19,Sheep,13,169.18528143989414,71.59844462856586
19,Sheep,14,160.05560826243527,79.17750784953977
19,Sheep,15,168.01264385550988,67.7808963599139
19,Sheep,16,169.00180940425025,73.8265431244054
19,Sheep,17,157.1720893772572,72.82520024467308
19,Sheep,18,177.75673857436277,64.92968930808308
19,Sheep,19,170.66892149016064,71.4741178891823
20,Dog,0,156.9019748628684,123.97879046015132
20,Sheep,0,169.25967544385801,66.85809415654825
20,Sheep,1,171.75108734770944,68.29707642229351
20,Sheep,2,165.91389761583352,75.42175356392559
20,Sheep,3,170.64878180559595,70.85264761211852
20,Sheep,4,171.06025591106538,72.01463344853727
20,Sheep,5,178.1538182380916,82.16230143144475
20,Sheep,6,173.88018108327873,70.76957665787404
20,Sheep,7,176.4889199413203,62.73050898141268
20,Sheep,8,175.88710767243867,79.04860655447858
20,Sheep,9,168.62270827758428,67.54116941676895
20,Sheep,10,173.04205788691894,65.4726875883294
20,Sheep,11,165.3962620706871,74.30085499942052
20,Sheep,12,162.7525752205818,73.57281244087183
20,Sheep,13,170.04372993086295,72.06627160641462
20,Sheep,14,160.6804604488103,78.39676574401263
20,Sheep,15,167.9052351540758,66.78991799656117
20,Sheep,16,169.24643402159953,74.43015248012094
20,Sheep,17,158.10664889422335,72.46939560787416
20,Sheep,18,176.91789912822392,65.47406660649551
20,Sheep,19,171.01212147117988,70.97810896830678
21,Dog,0,157.729475880037,122.97617285279298
21,Sheep,0,169.409677109449,65.87242225136364
21,Sheep,1,172.4306336955496,67.56344519974343
21,Sheep,2,166.39104545436794,74.54293146578263
21,Sheep,3,169.71079402918008,70.50598211442113
21,Sheep,4,172.0460437448128,72.05467927334003
21,Sheep,5,177.74656838728868,81.24898546330121
21,Sheep,6,174.72956979933244,70.31851673487081
21,Sheep,7,175.80865101258559,63.46347040007682
21,Sheep,8,175.4973948321803,78.12767098942068
21,Sheep,9,168.6057387157144,66.54131440388241
21,Sheep,10,173.4643876848351,64.79187152128088
21,Sheep,11,165.97706815405758,73.48681408499733
21,Sheep,12,163.52989816294257,72.94371198253772
21,Sheep,13,170.92051661596597,72.42963640286904
21,Sheep,14,161.30089816711825,77.6125109920914
21,Sheep,15,167.85209648741258,65.80662510218284
